5,16,0.0008890000000010279,0.0006999999999646178,0.04850000000000687
10,146,0.000678999999999208,0.00029999999995311555,0.17599999999995397
15,350,0.0012802000000000646,0.00029999999995311555,0.4769999999999497
20,622,0.00215499999999591,0.00029999999995311555,0.9136999999999063
25,846,0.0027858000000013927,0.00029999999995311555,1.1527000000000065
30,1014,0.0029333999999987537,0.00029999999995311555,1.3039999999999718
