5,24,0.5010699999997925,0.023999999999979593
10,24,1.1760600000000565,0.25367999999996727
15,24,1.579940000000235,0.15655999999992787
20,24,3.5200500000001966,1.385719999999857
25,24,6.954920000000087,0.45897000000021393
30,24,6.997570000000053,1.0558600000003082
